question_id,feature_id,feature_title_cap,feature_title,feature_lexeme,feature_description,to_map,collected,compiled,elicitation_day,elicitation_month,elicitation_year,updated_day,updated_month,updated_year,domain,filename,settlement,speaker_code,name,patronym,l_name,gender,year_of_birth,birth_place,schooling,residence_place,long_periods_outside,mothers_birthplace,value,stimuli,answer,answer_cyr,comment
,,BARK (N.),Basic lexicon item ‘bark (n.)’,,The map shows the distribution of lexical cognate sets of the concept ‘bark (n.)’.,1,Michael Daniel,"Kostya Filatov, Leah Finkelberg",18,7,2022,28,1,2024,Basic lexicon,,Kiche,,,,,,,,,,,,ǯugal / ǯugʷal / ǯuɣal / ǯigal,1. Он содрал с дерева кору. 2. От дерева отвалился кусок коры.,ǯigal,Джигал,
,,BARK (N.),Basic lexicon item ‘bark (n.)’,,The map shows the distribution of lexical cognate sets of the concept ‘bark (n.)’.,1,Ilya Sadakov,"Kostya Filatov, Leah Finkelberg",24,7,2022,28,1,2024,Basic lexicon,,Kufa,,,,,,,,,,,,ǯugal / ǯugʷal / ǯuɣal / ǯigal,1. Он содрал с дерева кору. 2. От дерева отвалился кусок коры.,ǯigal,ǯigal,3
,,BARK (N.),Basic lexicon item ‘bark (n.)’,,The map shows the distribution of lexical cognate sets of the concept ‘bark (n.)’.,1,Kostya Filatov,"Kostya Filatov, Leah Finkelberg",10,7,2021,28,1,2024,Basic lexicon,,Luchek,ags60,Aishat,Gulievna,Safarova,f,1960,Luchek,Luchek,Luchek,no,Luchek,ǯugal / ǯugʷal / ǯuɣal / ǯigal,1. Он содрал с дерева кору. 2. От дерева отвалился кусок коры.,ǯugal,джуга́л,
,,BARK (N.),Basic lexicon item ‘bark (n.)’,,The map shows the distribution of lexical cognate sets of the concept ‘bark (n.)’.,1,Michael Daniel,"Kostya Filatov, Leah Finkelberg",10,7,2022,28,1,2024,Basic lexicon,,Myukhrek,,,,,,,,,,,,ǯugal / ǯugʷal / ǯuɣal / ǯigal,1. Он содрал с дерева кору. 2. От дерева отвалился кусок коры.,ǯuɣal,джуг1ал,
,,BARK (N.),Basic lexicon item ‘bark (n.)’,,The map shows the distribution of lexical cognate sets of the concept ‘bark (n.)’.,1,Ilya Sadakov,"Kostya Filatov, Leah Finkelberg",22,7,2022,28,1,2024,Basic lexicon,,Rutul,,,,,,,,,,,,čaχɨˁn,1. Он содрал с дерева кору. 2. От дерева отвалился кусок коры.,čaχɨˁn,čaχɨˁn,3
,,BARK (N.),Basic lexicon item ‘bark (n.)’,,The map shows the distribution of lexical cognate sets of the concept ‘bark (n.)’.,1,Kostya Filatov,"Kostya Filatov, Leah Finkelberg",8,7,2021,28,1,2024,Basic lexicon,,Shinaz,,Ramil,,,m,,Shinaz,Shinaz,Shinaz,no,Shinaz,ǯugal / ǯugʷal / ǯuɣal / ǯigal,1. Он содрал с дерева кору. 2. От дерева отвалился кусок коры.,ǯugʷal,джугва́л,
,,BELLY,Basic lexicon item ‘belly’,,The map shows the distribution of lexical cognate sets of the concept ‘belly’.,1,Ilya Sadakov,"Kostya Filatov, Leah Finkelberg",21,7,2022,28,1,2024,Basic lexicon,,Amsar,,,,,,,,,,,,iči,1. Он в драке ударил его в живот. 2. Завяжи пояс на животе.,iči,iči,4
,,BELLY,Basic lexicon item ‘belly’,,The map shows the distribution of lexical cognate sets of the concept ‘belly’.,1,Michael Daniel,"Kostya Filatov, Leah Finkelberg",13,7,2022,28,1,2024,Basic lexicon,,Dzhilikhur,,,,,,,,,,,,uxun / ufun,1. Он в драке ударил его в живот. 2. Завяжи пояс на животе.,uxun,ухьун,3
,,BELLY,Basic lexicon item ‘belly’,,The map shows the distribution of lexical cognate sets of the concept ‘belly’.,1,Michael Daniel,"Kostya Filatov, Leah Finkelberg",12,7,2022,28,1,2024,Basic lexicon,,Ikhrek,,,,,,,,,,,,aˤmraz,1. Он в драке ударил его в живот. 2. Завяжи пояс на животе.,aˤmraz,а1мраз,(аьмраз?) (4) (йизыд аьмраз)
,,BELLY,Basic lexicon item ‘belly’,,The map shows the distribution of lexical cognate sets of the concept ‘belly’.,1,Ilya Sadakov,"Kostya Filatov, Leah Finkelberg",20,7,2022,28,1,2024,Basic lexicon,,Kala,,,,,,,,,,,,iči,1. Он в драке ударил его в живот. 2. Завяжи пояс на животе.,iči,iči,4
,,BELLY,Basic lexicon item ‘belly’,,The map shows the distribution of lexical cognate sets of the concept ‘belly’.,1,Kostya Filatov,"Kostya Filatov, Leah Finkelberg",3,7,2019,28,1,2024,Basic lexicon,,Khnov,,,,,,,,,,,,uxun / ufun,1. Он в драке ударил его в живот. 2. Завяжи пояс на животе.,ufun,ufun,
,,BELLY,Basic lexicon item ‘belly’,,The map shows the distribution of lexical cognate sets of the concept ‘belly’.,1,Michael Daniel,"Kostya Filatov, Leah Finkelberg",18,7,2022,28,1,2024,Basic lexicon,,Kiche,,,,,,,,,,,,iči,1. Он в драке ударил его в живот. 2. Завяжи пояс на животе.,iči,ичи,
,,BELLY,Basic lexicon item ‘belly’,,The map shows the distribution of lexical cognate sets of the concept ‘belly’.,1,Ilya Sadakov,"Kostya Filatov, Leah Finkelberg",24,7,2022,28,1,2024,Basic lexicon,,Kufa,,,,,,,,,,,,iči,1. Он в драке ударил его в живот. 2. Завяжи пояс на животе.,iči,iči,4
,,BELLY,Basic lexicon item ‘belly’,,The map shows the distribution of lexical cognate sets of the concept ‘belly’.,1,Kostya Filatov,"Kostya Filatov, Leah Finkelberg",10,7,2021,28,1,2024,Basic lexicon,,Luchek,ags60,Aishat,Gulievna,Safarova,f,1960,Luchek,Luchek,Luchek,no,Luchek,uxun / ufun,1. Он в драке ударил его в живот. 2. Завяжи пояс на животе.,uxun,ухьу́н,
,,BELLY,Basic lexicon item ‘belly’,,The map shows the distribution of lexical cognate sets of the concept ‘belly’.,1,Michael Daniel,"Kostya Filatov, Leah Finkelberg",10,7,2022,28,1,2024,Basic lexicon,,Myukhrek,,,,,,,,,,,,uxun / ufun,1. Он в драке ударил его в живот. 2. Завяжи пояс на животе.,uxun,ухьун,
,,BELLY,Basic lexicon item ‘belly’,,The map shows the distribution of lexical cognate sets of the concept ‘belly’.,1,Ilya Sadakov,"Kostya Filatov, Leah Finkelberg",22,7,2022,28,1,2024,Basic lexicon,,Rutul,,,,,,,,,,,,iči,1. Он в драке ударил его в живот. 2. Завяжи пояс на животе.,iči,iči,4
,,BELLY,Basic lexicon item ‘belly’,,The map shows the distribution of lexical cognate sets of the concept ‘belly’.,1,Kostya Filatov,"Kostya Filatov, Leah Finkelberg",8,7,2021,28,1,2024,Basic lexicon,,Shinaz,,Ramil,,,m,,Shinaz,Shinaz,Shinaz,no,Shinaz,iči,1. Он в драке ударил его в живот. 2. Завяжи пояс на животе.,iči,ичи́,
,,BIG,Basic lexicon item ‘big’,,The map shows the distribution of lexical cognate sets of the concept ‘big’.,1,Ilya Sadakov,"Kostya Filatov, Leah Finkelberg",21,7,2022,28,1,2024,Basic lexicon,,Amsar,,,,,,,,,,,,ekʲad / ekedɨ / eked,"1. Муравей очень маленький. 2. Этот камень большой, а тот — маленький.",eked,eked,2.
,,BIG,Basic lexicon item ‘big’,,The map shows the distribution of lexical cognate sets of the concept ‘big’.,1,Michael Daniel,"Kostya Filatov, Leah Finkelberg",13,7,2022,28,1,2024,Basic lexicon,,Dzhilikhur,,,,,,,,,,,,q'oxtɨ / q'ɨxʲdɨ / q'ixdɨ / q'ɨxdɨ / q'uxtɨ / q'uxdɨ,"1. Муравей очень маленький. 2. Этот камень большой, а тот — маленький.",q'ɨxdɨ,кьыхьды,
,,BIG,Basic lexicon item ‘big’,,The map shows the distribution of lexical cognate sets of the concept ‘big’.,1,Michael Daniel,"Kostya Filatov, Leah Finkelberg",12,7,2022,28,1,2024,Basic lexicon,,Ikhrek,,,,,,,,,,,,q'oxtɨ / q'ɨxʲdɨ / q'ixdɨ / q'ɨxdɨ / q'uxtɨ / q'uxdɨ,"1. Муравей очень маленький. 2. Этот камень большой, а тот — маленький.",q'ixdɨ,кьихьды,
,,BIG,Basic lexicon item ‘big’,,The map shows the distribution of lexical cognate sets of the concept ‘big’.,1,Ilya Sadakov,"Kostya Filatov, Leah Finkelberg",20,7,2022,28,1,2024,Basic lexicon,,Kala,,,,,,,,,,,,ekʲad / ekedɨ / eked,"1. Муравей очень маленький. 2. Этот камень большой, а тот — маленький.",eked,eked,
,,BIG,Basic lexicon item ‘big’,,The map shows the distribution of lexical cognate sets of the concept ‘big’.,1,Kostya Filatov,"Kostya Filatov, Leah Finkelberg",3,7,2019,28,1,2024,Basic lexicon,,Khnov,,,,,,,,,,,,ekʲad / ekedɨ / eked,"1. Муравей очень маленький. 2. Этот камень большой, а тот — маленький.",ekedɨ,ekedɨ,
,,BIG,Basic lexicon item ‘big’,,The map shows the distribution of lexical cognate sets of the concept ‘big’.,1,Michael Daniel,"Kostya Filatov, Leah Finkelberg",18,7,2022,28,1,2024,Basic lexicon,,Kiche,,,,,,,,,,,,q'oxtɨ / q'ɨxʲdɨ / q'ixdɨ / q'ɨxdɨ / q'uxtɨ / q'uxdɨ,"1. Муравей очень маленький. 2. Этот камень большой, а тот — маленький.",q'uxdɨ,кьухды,
,,BIG,Basic lexicon item ‘big’,,The map shows the distribution of lexical cognate sets of the concept ‘big’.,1,Ilya Sadakov,"Kostya Filatov, Leah Finkelberg",24,7,2022,28,1,2024,Basic lexicon,,Kufa,,,,,,,,,,,,q'oxtɨ / q'ɨxʲdɨ / q'ixdɨ / q'ɨxdɨ / q'uxtɨ / q'uxdɨ,"1. Муравей очень маленький. 2. Этот камень большой, а тот — маленький.",q'uxtɨ,q'uxtɨ,2.
,,BIG,Basic lexicon item ‘big’,,The map shows the distribution of lexical cognate sets of the concept ‘big’.,1,Kostya Filatov,"Kostya Filatov, Leah Finkelberg",10,7,2021,28,1,2024,Basic lexicon,,Luchek,ags60,Aishat,Gulievna,Safarova,f,1960,Luchek,Luchek,Luchek,no,Luchek,ekʲad / ekedɨ / eked,"1. Муравей очень маленький. 2. Этот камень большой, а тот — маленький.",ekʲad,екя́д,
,,BIG,Basic lexicon item ‘big’,,The map shows the distribution of lexical cognate sets of the concept ‘big’.,1,Michael Daniel,"Kostya Filatov, Leah Finkelberg",10,7,2022,28,1,2024,Basic lexicon,,Myukhrek,,,,,,,,,,,,q'oxtɨ / q'ɨxʲdɨ / q'ixdɨ / q'ɨxdɨ / q'uxtɨ / q'uxdɨ,"1. Муравей очень маленький. 2. Этот камень большой, а тот — маленький.",q'ɨxʲdɨ,кьыхь’ды,
,,BIG,Basic lexicon item ‘big’,,The map shows the distribution of lexical cognate sets of the concept ‘big’.,1,Ilya Sadakov,"Kostya Filatov, Leah Finkelberg",22,7,2022,28,1,2024,Basic lexicon,,Rutul,,,,,,,,,,,,q'oxtɨ / q'ɨxʲdɨ / q'ixdɨ / q'ɨxdɨ / q'uxtɨ / q'uxdɨ,"1. Муравей очень маленький. 2. Этот камень большой, а тот — маленький.",q'uxtɨ,q'uxtɨ,2. / eked
,,BIG,Basic lexicon item ‘big’,,The map shows the distribution of lexical cognate sets of the concept ‘big’.,1,Kostya Filatov,"Kostya Filatov, Leah Finkelberg",8,7,2021,28,1,2024,Basic lexicon,,Shinaz,,Ramil,,,m,,Shinaz,Shinaz,Shinaz,no,Shinaz,q'oxtɨ / q'ɨxʲdɨ / q'ixdɨ / q'ɨxdɨ / q'uxtɨ / q'uxdɨ,"1. Муравей очень маленький. 2. Этот камень большой, а тот — маленький.",q'oxtɨ,кьохьты,
,,BIRD,Basic lexicon item ‘bird’,,The map shows the distribution of lexical cognate sets of the concept ‘bird’.,1,Ilya Sadakov,"Kostya Filatov, Leah Finkelberg",21,7,2022,28,1,2024,Basic lexicon,,Amsar,,,,,,,,,,,,širuk / šuruk / šüruk,1. В лесу поют птицы. 2. Птицы откладывают яйца.,šuruk,šuruk,3
,,BIRD,Basic lexicon item ‘bird’,,The map shows the distribution of lexical cognate sets of the concept ‘bird’.,1,Michael Daniel,"Kostya Filatov, Leah Finkelberg",13,7,2022,28,1,2024,Basic lexicon,,Dzhilikhur,,,,,,,,,,,,širuk / šuruk / šüruk,1. В лесу поют птицы. 2. Птицы откладывают яйца.,šuruk,шурук,3
,,BIRD,Basic lexicon item ‘bird’,,The map shows the distribution of lexical cognate sets of the concept ‘bird’.,1,Michael Daniel,"Kostya Filatov, Leah Finkelberg",12,7,2022,28,1,2024,Basic lexicon,,Ikhrek,,,,,,,,,,,,širuk / šuruk / šüruk,1. В лесу поют птицы. 2. Птицы откладывают яйца.,šüruk,шуьрук,
,,BIRD,Basic lexicon item ‘bird’,,The map shows the distribution of lexical cognate sets of the concept ‘bird’.,1,Ilya Sadakov,"Kostya Filatov, Leah Finkelberg",20,7,2022,28,1,2024,Basic lexicon,,Kala,,,,,,,,,,,,širuk / šuruk / šüruk,1. В лесу поют птицы. 2. Птицы откладывают яйца.,šuruk,šuruk,3
,,BIRD,Basic lexicon item ‘bird’,,The map shows the distribution of lexical cognate sets of the concept ‘bird’.,1,Kostya Filatov,"Kostya Filatov, Leah Finkelberg",3,7,2019,28,1,2024,Basic lexicon,,Khnov,,,,,,,,,,,,širuk / šuruk / šüruk,1. В лесу поют птицы. 2. Птицы откладывают яйца.,šuruk,šuruk,
,,BIRD,Basic lexicon item ‘bird’,,The map shows the distribution of lexical cognate sets of the concept ‘bird’.,1,Michael Daniel,"Kostya Filatov, Leah Finkelberg",18,7,2022,28,1,2024,Basic lexicon,,Kiche,,,,,,,,,,,,širuk / šuruk / šüruk,1. В лесу поют птицы. 2. Птицы откладывают яйца.,šuruk,шурук,
,,BIRD,Basic lexicon item ‘bird’,,The map shows the distribution of lexical cognate sets of the concept ‘bird’.,1,Ilya Sadakov,"Kostya Filatov, Leah Finkelberg",24,7,2022,28,1,2024,Basic lexicon,,Kufa,,,,,,,,,,,,širuk / šuruk / šüruk,1. В лесу поют птицы. 2. Птицы откладывают яйца.,šuruk,šuruk,4
,,BIRD,Basic lexicon item ‘bird’,,The map shows the distribution of lexical cognate sets of the concept ‘bird’.,1,Kostya Filatov,"Kostya Filatov, Leah Finkelberg",10,7,2021,28,1,2024,Basic lexicon,,Luchek,ags60,Aishat,Gulievna,Safarova,f,1960,Luchek,Luchek,Luchek,no,Luchek,širuk / šuruk / šüruk,1. В лесу поют птицы. 2. Птицы откладывают яйца.,širuk,ширу́к,
,,BIRD,Basic lexicon item ‘bird’,,The map shows the distribution of lexical cognate sets of the concept ‘bird’.,1,Michael Daniel,"Kostya Filatov, Leah Finkelberg",10,7,2022,28,1,2024,Basic lexicon,,Myukhrek,,,,,,,,,,,,šej,1. В лесу поют птицы. 2. Птицы откладывают яйца.,šej,шей,шеймар
,,BIRD,Basic lexicon item ‘bird’,,The map shows the distribution of lexical cognate sets of the concept ‘bird’.,1,Ilya Sadakov,"Kostya Filatov, Leah Finkelberg",22,7,2022,28,1,2024,Basic lexicon,,Rutul,,,,,,,,,,,,širuk / šuruk / šüruk,1. В лесу поют птицы. 2. Птицы откладывают яйца.,šuruk,šuruk,3
,,BIRD,Basic lexicon item ‘bird’,,The map shows the distribution of lexical cognate sets of the concept ‘bird’.,1,Kostya Filatov,"Kostya Filatov, Leah Finkelberg",8,7,2021,28,1,2024,Basic lexicon,,Shinaz,,Ramil,,,m,,Shinaz,Shinaz,Shinaz,no,Shinaz,širuk / šuruk / šüruk,1. В лесу поют птицы. 2. Птицы откладывают яйца.,šuruk,шуру́к,
,,BITE,Basic lexicon item ‘bite’,,The map shows the distribution of lexical cognate sets of the concept ‘bite’.,1,Ilya Sadakov,"Kostya Filatov, Leah Finkelberg",21,7,2022,28,1,2024,Basic lexicon,,Amsar,,,,,,,,,,,,sɨs kɨʔɨr / sɨs jiˁxɨˁr / sɨs wɨʔɨri / sɨs hɨʔɨr / sɨs hɨʔɨr a,1. Его укусил волк. 2. Не играй с собакой — она может укусить.,sɨs hɨʔɨr,sɨs hɨʔɨr,
,,BITE,Basic lexicon item ‘bite’,,The map shows the distribution of lexical cognate sets of the concept ‘bite’.,1,Michael Daniel,"Kostya Filatov, Leah Finkelberg",13,7,2022,28,1,2024,Basic lexicon,,Dzhilikhur,,,,,,,,,,,,χʷaɢɨr / faqɨri,1. Его укусил волк. 2. Не играй с собакой — она может укусить.,χʷaɢɨr,хвакъыр,хвадылхъерди
,,BITE,Basic lexicon item ‘bite’,,The map shows the distribution of lexical cognate sets of the concept ‘bite’.,1,Michael Daniel,"Kostya Filatov, Leah Finkelberg",12,7,2022,28,1,2024,Basic lexicon,,Ikhrek,,,,,,,,,,,,kič ibqiri,1. Его укусил волк. 2. Не играй с собакой — она может укусить.,kič ibqiri,кич ибхъири,кич вирхъару
,,BITE,Basic lexicon item ‘bite’,,The map shows the distribution of lexical cognate sets of the concept ‘bite’.,1,Ilya Sadakov,"Kostya Filatov, Leah Finkelberg",20,7,2022,28,1,2024,Basic lexicon,,Kala,,,,,,,,,,,,sɨs kɨʔɨr / sɨs jiˁxɨˁr / sɨs wɨʔɨri / sɨs hɨʔɨr / sɨs hɨʔɨr a,1. Его укусил волк. 2. Не играй с собакой — она может укусить.,sɨs jiˁxɨˁr,sɨs jiˁxɨˁr,
,,BITE,Basic lexicon item ‘bite’,,The map shows the distribution of lexical cognate sets of the concept ‘bite’.,1,Kostya Filatov,"Kostya Filatov, Leah Finkelberg",3,7,2019,28,1,2024,Basic lexicon,,Khnov,,,,,,,,,,,,χʷaɢɨr / faqɨri,1. Его укусил волк. 2. Не играй с собакой — она может укусить.,faqɨri,faqɨri,
